mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__loss,params,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_train_f1_micro,split1_train_f1_micro,split2_train_f1_micro,split3_train_f1_micro,split4_train_f1_micro,mean_train_f1_micro,std_train_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,feature_group,genre_labels
17.704335737228394,3.834465918161232,0.009404516220092774,0.001357584402968834,2.0,squared_hinge,"{'model__C': 2.0, 'model__loss': 'squared_hinge'}",0.5439146800501882,0.5260351317440402,0.5225846925972396,0.526348808030113,0.5360727728983689,0.5309912170639899,0.007869212186744775,1,0.5400721455457967,0.5414836888331243,0.5433657465495608,0.5421110414052698,0.5411700125470514,0.5416405269761606,0.0010866065292150944,0.3264275135056109,0.3152639486128255,0.31406169988560306,0.3112963497257457,0.3158392937907185,0.31657776110410074,0.00516745449537518,3,0.3304811827073045,0.3294859340317612,0.33029852832502493,0.32762415482859164,0.3291132077719131,0.32940060153291906,0.0010217208915312681,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
24.87471957206726,0.7682178662617192,0.014605998992919922,0.0019355392471091235,1.0,squared_hinge,"{'model__C': 1.0, 'model__loss': 'squared_hinge'}",0.5439146800501882,0.5260351317440402,0.5222710163111669,0.5260351317440402,0.5363864491844417,0.5309284818067754,0.00801588686538776,2,0.5396800501882058,0.5414836888331243,0.5432873274780426,0.5419542032622334,0.5411700125470514,0.5415150564617315,0.0011679967228300486,0.3264275135056109,0.3152639486128255,0.31387675027804807,0.31115037376049587,0.3165104347303158,0.31664580417745924,0.005205326157594905,2,0.32991020205207866,0.3292558088619141,0.33034963161978576,0.3274028762736324,0.3290102288584908,0.32918574953318036,0.0010093369942745856,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
15.488760042190552,0.4239098997565923,0.006801795959472656,0.001327549506420379,5.0,squared_hinge,"{'model__C': 5.0, 'model__loss': 'squared_hinge'}",0.5439146800501882,0.526348808030113,0.5219573400250941,0.5260351317440402,0.5357590966122961,0.5308030112923463,0.007966142624516918,3,0.5400721455457967,0.5416405269761606,0.5432873274780426,0.5422678795483061,0.5412484316185696,0.5417032622333752,0.0010676519714628242,0.3264275135056109,0.31540936848782847,0.31321610931011906,0.31115658465173723,0.31561708712025327,0.3163653326151098,0.005287152083627286,4,0.3304223785688741,0.3297949546237579,0.3302654260457677,0.3277951549661691,0.3291468286883818,0.3294849485785901,0.0009543323660265921,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
24.332764005661012,0.5790294589246174,0.01512913703918457,0.003413114693875293,0.5,squared_hinge,"{'model__C': 0.5, 'model__loss': 'squared_hinge'}",0.5432873274780426,0.5272898368883312,0.5219573400250941,0.5250941028858218,0.5363864491844417,0.5308030112923463,0.00787671072307128,3,0.5398368883312421,0.5414836888331243,0.5431304893350063,0.5420326223337516,0.5411700125470514,0.5415307402760352,0.0010781980704076305,0.32614920251147217,0.31646209836345823,0.31325476150117904,0.3110899238474449,0.31709760421072075,0.316810718086855,0.005153318245117521,1,0.3302371572992964,0.3292873104279725,0.33017837096789526,0.3273520779602178,0.3289425248917963,0.3291994883094357,0.0010508697457304586,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
22.88618106842041,0.332697554143851,0.015910863876342773,0.0013593874973735628,0.1,squared_hinge,"{'model__C': 0.1, 'model__loss': 'squared_hinge'}",0.5429736511919699,0.5266624843161857,0.5203889585947302,0.5247804265997491,0.5370138017565872,0.5303638644918445,0.008337890953995574,5,0.5396016311166876,0.5419542032622334,0.5426599749058971,0.5417189460476788,0.5410915934755333,0.5414052697616061,0.00103203788433891,0.32382576886021025,0.3153712331391244,0.3121598416869925,0.3106504920738157,0.31709497031828554,0.3158204612156857,0.004605211093155279,5,0.3298572443690391,0.3295052926928088,0.3294650248733028,0.32609399151703233,0.3282976756946472,0.32864384582936607,0.001379155720947795,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.3277021884918213,0.02437287150650995,0.005726003646850586,0.001964829399862746,5.0,squared_hinge,"{'model__C': 5.0, 'model__loss': 'squared_hinge'}",0.4535759096612296,0.4366373902132999,0.44698870765370136,0.4300501882057716,0.437892095357591,0.4410288582183187,0.008277726414075657,1,0.4389899623588457,0.4402446675031368,0.4402446675031368,0.4455771643663739,0.44228356336260977,0.4414680050188206,0.002310157169325205,0.2167435192141823,0.2079228871190435,0.2188621612290007,0.1991216273543855,0.2083229493588107,0.21019462885508458,0.0070610118152414185,3,0.2103367165566421,0.20959663746026247,0.20990494629444817,0.21271947812416933,0.21342158440430065,0.21119587256796457,0.0015644398163213535,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.9217362403869629,0.05745439087160503,0.010400629043579102,0.0004901008675880924,0.5,squared_hinge,"{'model__C': 0.5, 'model__loss': 'squared_hinge'}",0.45326223337515686,0.4360100376411543,0.44761606022584693,0.4294228356336261,0.4385194479297365,0.4409661229611041,0.008475995276922301,2,0.4396957340025094,0.4402446675031368,0.4396957340025094,0.4453419071518193,0.4420483061480552,0.441405269761606,0.0021495409910930767,0.21665998628773867,0.20767416040640968,0.21930545267399998,0.1988581921615033,0.20923270193306945,0.21034609869254423,0.007217840443576327,1,0.2106909210832968,0.20970306800501598,0.20946205091497502,0.2126190642662476,0.2133707931077197,0.21116917947545102,0.001564721722720978,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.9222185611724854,0.07857492480253334,0.01111602783203125,0.0015939489823872045,1.0,squared_hinge,"{'model__C': 1.0, 'model__loss': 'squared_hinge'}",0.4535759096612296,0.4363237139272271,0.4473023839397742,0.4294228356336261,0.43820577164366376,0.4409661229611041,0.008503809818789594,2,0.43906838143036386,0.44040150564617314,0.4397741530740276,0.4454203262233375,0.4420483061480552,0.4413425345043914,0.002264668926943786,0.21675831470465115,0.20781446344303345,0.21918894216567714,0.1988581921615033,0.209088422209106,0.2103416669367942,0.007201044650791251,2,0.21038167921586665,0.20971598554689797,0.20970915819659908,0.21265076524328613,0.21337103227514662,0.21116572409555925,0.0015431645296764241,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.4940072536468506,0.23387911875032724,0.008986568450927735,0.001714560118736149,2.0,squared_hinge,"{'model__C': 2.0, 'model__loss': 'squared_hinge'}",0.4535759096612296,0.4363237139272271,0.44698870765370136,0.4294228356336261,0.437892095357591,0.44084065244667503,0.008478780837147657,4,0.43906838143036386,0.44032308657465496,0.44016624843161856,0.4454987452948557,0.442361982434128,0.44148368883312417,0.0022719346251231973,0.21675831470465115,0.20781446344303345,0.2188621612290007,0.19887236697165694,0.2083229493588107,0.2101260511414306,0.0071490777104889465,4,0.21037745093323723,0.20962673967451959,0.20987132582535803,0.21268846605183728,0.2135049974591509,0.21121379598882065,0.0015776376585864126,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.8558889865875244,0.058019802521946544,0.012104988098144531,0.0010242226400805471,0.1,squared_hinge,"{'model__C': 0.1, 'model__loss': 'squared_hinge'}",0.45326223337515686,0.43444165621079045,0.4473023839397742,0.42973651191969886,0.43914680050188204,0.44077791718946047,0.008522302413899927,5,0.4393820577164366,0.44032308657465496,0.43922521957340027,0.44463613550815556,0.44165621079046424,0.4410445420326223,0.0019933875013572696,0.21667395593649172,0.20625109070388187,0.2191592055165478,0.19898382944927429,0.20953835348775715,0.21012128701879057,0.007266121838331926,5,0.21045994426775844,0.2091357657419235,0.20839145311010987,0.21191202547535548,0.21287513290624077,0.21055486430027762,0.001669055503426782,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
