mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_train_f1_micro,split1_train_f1_micro,split2_train_f1_micro,split3_train_f1_micro,split4_train_f1_micro,mean_train_f1_micro,std_train_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,feature_group,genre_labels
17.10201487541199,0.10794892667680431,0.2429269313812256,0.06882791042732875,300,{'model__n_estimators': 300},0.5812421580928482,0.5671267252195734,0.5743412797992472,0.5570890840652447,0.5696361355081556,0.5698870765370139,0.008003110969417561,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3510298530458949,0.3592598090995715,0.36156308101699225,0.35758265496514624,0.362825497092711,0.3584521790440632,0.004130445096917867,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
8.934257793426514,0.07029081660327989,5.450335359573364,0.3357150411567362,100,{'model__n_estimators': 100},0.5799874529485571,0.5595984943538268,0.5755959849435383,0.5523839397741531,0.5658720200752823,0.5666875784190715,0.01011692340670676,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35789905942567446,0.3575111933500526,0.3674714125663862,0.35458563650630975,0.3648475453045105,0.36046296943058675,0.004861531438294363,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
7.614754056930542,1.1715929002424155,1.1246418476104736,1.1004200645064397,300,{'model__n_estimators': 300},0.5313676286072773,0.533249686323714,0.5335633626097867,0.5225846925972396,0.5301129234629862,0.5301756587202007,0.003999341894732562,1,0.999607904642409,0.9996863237139272,0.9996863237139272,0.999607904642409,0.999607904642409,0.9996392722710162,3.841734226447076e-05,0.36129586851868234,0.36399220203175664,0.3489588416875425,0.35439561815109777,0.3511478202161141,0.3559580701210387,0.005789789741660129,1,0.9989206626242584,0.9991520101680218,0.9990349932469499,0.9989607835960248,0.9995760952812693,0.999128908983305,0.0002370494071968045,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
2.8941831588745117,0.025131018016971447,2.86825909614563,0.07342378237084841,100,{'model__n_estimators': 100},0.526348808030113,0.5282308657465495,0.5244667503136763,0.5254077791718946,0.5222710163111669,0.5253450439146801,0.0019779024806065703,2,0.999607904642409,0.9996863237139272,0.9996863237139272,0.999607904642409,0.999607904642409,0.9996392722710162,3.841734226447076e-05,0.357597611123356,0.3581716349523695,0.345443492274436,0.359433569628249,0.35041261756258335,0.35421178510819873,0.005398664564971668,2,0.9989206626242584,0.9991520194114942,0.9990451809350253,0.9989607835960248,0.9995763486450994,0.9991309990423805,0.00023637156304262864,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
1.0330717086791992,0.41995435173676093,8.369794178009034,0.26785734388544846,10,{'model__n_estimators': 10},0.49027603513174406,0.4893350062735257,0.4940401505646173,0.4893350062735257,0.4927854454203262,0.49115432873274784,0.0019172781417736615,3,0.9912170639899623,0.9916091593475533,0.9912954830614805,0.9901191969887077,0.9905897114178168,0.9909661229611041,0.0005373852477732665,0.3120327352422563,0.32649807092602695,0.3206377133799675,0.32422015988752384,0.3283906979883905,0.322355875484833,0.005771858063797325,3,0.990413755885473,0.992023296883645,0.9902469695569218,0.9871666783732908,0.9889211342143728,0.9897543669827407,0.0016257861545795607,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.42206969261169436,0.17958314787735913,2.8086734771728517,0.09508110832874511,10,{'model__n_estimators': 10},0.4789836888331242,0.4814930991217064,0.49592220828105393,0.4821204516938519,0.48243412797992474,0.48419071518193224,0.005989820959739022,3,0.9871392722710163,0.9855708908406524,0.9846298619824341,0.9853356336260979,0.9834535759096612,0.9852258469259724,0.0012073481338718782,0.32877169682305946,0.33458636342831005,0.3302186236811228,0.32748949829901025,0.3284251158792169,0.3298982596221439,0.002502893436289507,3,0.9864985422758907,0.9832382844477587,0.9832486012966333,0.9813774752446598,0.9806297179942132,0.9829985242518312,0.002030231150308334,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
13.876327991485596,1.196541175547827,1.3233556270599365,0.8971819761036192,300,{'model__n_estimators': 300},0.4623588456712672,0.4504391468005019,0.44291091593475534,0.4479297365119197,0.46455457967377667,0.4536386449184441,0.008403714955904812,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2600484255378174,0.2649437368409617,0.27342112546813424,0.26708777695166874,0.29502277867102533,0.2721047686939214,0.012237434127351393,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
6.031066036224365,0.03286562482260761,4.456742954254151,0.16231874974575392,100,{'model__n_estimators': 100},0.4491844416562108,0.44165621079046424,0.4375784190715182,0.4466750313676286,0.4479297365119197,0.4446047678795483,0.004344614728527178,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2528727946419821,0.2650272028609043,0.2711640715009174,0.2685664962144426,0.28850719384974555,0.2692275518135984,0.011497936454107363,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
10.233511114120484,0.08436294603122697,0.1870643138885498,0.026987641563449672,300,{'model__n_estimators': 300},0.36511919698870765,0.370138017565872,0.3648055207026349,0.37547051442910917,0.3713927227101631,0.3693851944792973,0.004019954665897314,1,0.9978826850690088,0.998745294855709,0.9981963613550816,0.9985884567126725,0.9986668757841907,0.9984159347553325,0.0003267356752822923,0.20442595958402981,0.2213576400683131,0.22294457872282614,0.22420785293997306,0.2387891699296038,0.22234504024894916,0.010920689808343537,1,0.9975953173121581,0.9983964824789018,0.9979771959534964,0.9983758660785472,0.9986553672499996,0.9982000458146206,0.00037206890762070226,statistical,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
4.59787540435791,0.6618485205653643,0.5783154487609863,0.294271212070364,300,{'model__n_estimators': 300},0.3666875784190715,0.3670012547051443,0.3648055207026349,0.37107904642409034,0.3707653701380176,0.3680677540777917,0.0024506932226630663,1,0.9889429109159348,0.9889429109159348,0.9889429109159348,0.9888644918444166,0.9901976160602258,0.9891781681304893,0.0005106279986229317,0.21593009664371143,0.21886756069250657,0.22009592909439277,0.22496749945175404,0.23959247470495862,0.2238907121174647,0.008375065927722879,1,0.9872944594282128,0.9875934393365947,0.9884482384927544,0.9869338096279808,0.9888360986091778,0.987821209098944,0.0007127395990130723,rid,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
