mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_train_f1_micro,split1_train_f1_micro,split2_train_f1_micro,split3_train_f1_micro,split4_train_f1_micro,mean_train_f1_micro,std_train_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,feature_group,genre_labels
0.22059664726257325,0.05360443789678851,4.254494142532349,0.2915887689548733,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.49853862212943634,0.49269311064718163,0.481419624217119,0.4893528183716075,0.4690893901420217,0.4862187131014732,0.01019770128068645,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4002934925981013,0.4023834767720187,0.39305191747200985,0.3919557732714282,0.38237135017727764,0.39401120205816714,0.007073801305323545,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"mpb,sertanejo,gospel,samba,pagode"
0.789327335357666,0.42703281156144457,4.742949295043945,0.638085609791658,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.49478079331941544,0.4826722338204593,0.4768267223382046,0.47849686847599165,0.4640768588137009,0.4793706953535543,0.009894524584722841,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4018115046375197,0.39572040682413895,0.39197072354616036,0.39011755026532285,0.38542028414806717,0.3930080938842418,0.005511132707501299,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"mpb,sertanejo,gospel,samba,pagode"
0.11372523307800293,0.0013243499236751494,1.8929539680480958,1.0726585664211912,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.474321503131524,0.4701461377870564,0.49227557411273487,0.46471816283924844,0.45864661654135336,0.4720215988823834,0.011412806466124092,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3886965740667644,0.3923000748275511,0.40103184570508077,0.3748920140348205,0.38986969538793703,0.3893580408044307,0.008424945628413052,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"mpb,sertanejo,gospel,samba,pagode"
0.11412363052368164,0.0020572568232559564,3.5790613174438475,0.7414565944540822,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.47139874739039667,0.47390396659707723,0.4718162839248434,0.45887265135699373,0.4344193817878028,0.4620822062114228,0.014811058871950188,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3942669863747968,0.3944329734340851,0.39668579511403645,0.3764391741162241,0.362846917009926,0.3849343692098137,0.013232090692709107,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"mpb,sertanejo,gospel,samba,pagode"
0.28838772773742677,0.25041745575232677,7.918281841278076,0.9300230079294949,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.4622129436325679,0.451356993736952,0.46680584551148224,0.4630480167014614,0.4527986633249791,0.4592444925814886,0.006069825505439713,1,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.3406517269384392,0.3374158779005761,0.3395036211280882,0.3480782702311956,0.33595048065994937,0.3403199953716497,0.0042069917669464866,2,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.32709193229675293,0.3663938251735255,8.88907766342163,0.3668484518873914,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.4605427974947808,0.45887265135699373,0.47139874739039667,0.44133611691022967,0.4465329991645781,0.4557366624633958,0.01068005051381387,2,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.33603601847168624,0.35307993006376714,0.35142042403247126,0.3307514661385879,0.33350313888545907,0.34095819551839435,0.009384856895885673,1,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.04188761711120605,0.0333310106463075,4.270691680908203,0.68468954308502,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.45678496868475993,0.45845511482254697,0.46680584551148224,0.4342379958246347,0.44820384294068505,0.4528975535568218,0.011042183505123815,1,0.9950934335525629,0.9941538782753941,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944463042306577,0.00038718977907758095,0.3186838204267004,0.3160046535597654,0.3250436804732807,0.2877721974122112,0.3055678680424954,0.3106144439828906,0.013035399635515898,8,0.9943212801186061,0.9931407760603423,0.9935353106730304,0.9938372444555105,0.9931029520290702,0.9935875126673119,0.0004556047179216893,rid,"mpb,sertanejo,gospel,samba,pagode"
0.07743649482727051,0.07715283152385743,3.9035212993621826,0.5450873611174267,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.4501043841336117,0.45553235908141965,0.45845511482254697,0.43382045929018787,0.4473684210526316,0.4490561476760796,0.008559851856258033,2,0.9950934335525629,0.9941538782753941,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944463042306577,0.00038718977907758095,0.3193097648602809,0.31523916604174973,0.32110027146074255,0.293384444223034,0.3051256446414542,0.31083185824545223,0.01033162816118677,7,0.9943212801186061,0.9931407760603423,0.9935353106730304,0.9938372444555105,0.9931029520290702,0.9935875126673119,0.0004556047179216893,rid,"mpb,sertanejo,gospel,samba,pagode"
0.01780076026916504,0.0006760989873394051,2.590250015258789,0.46502494800861227,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.42755741127348645,0.4430062630480167,0.4421711899791232,0.4233820459290188,0.43567251461988304,0.4343578849699057,0.0078011013941976315,3,0.9950934335525629,0.9941538782753941,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944463042306577,0.00038718977907758095,0.3187880950416258,0.32748725280078234,0.3292118632725859,0.3145225363561442,0.3264005512061693,0.3232820597354615,0.0056479407975055995,1,0.9943292125005845,0.9931407760603423,0.9935445830004186,0.9938372444555105,0.9931029520290702,0.9935909536091853,0.0004579609094121511,rid,"mpb,sertanejo,gospel,samba,pagode"
0.16230225563049316,0.06862278740657302,5.6561027526855465,0.41304251079050047,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.43298538622129434,0.43089770354906054,0.43173277661795406,0.4292275574112735,0.4264828738512949,0.43026525953017547,0.0022510418995237464,3,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.3329181395926837,0.3543599758496825,0.32598853395714905,0.3409570041782008,0.3337584501594657,0.33759642074743634,0.009629845992479204,3,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.038669681549072264,0.024917227653230605,2.6820164203643797,0.4205092360248217,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.4196242171189979,0.43298538622129434,0.4334029227557411,0.4154488517745303,0.42606516290726815,0.42550530815556636,0.007132417098142376,4,0.9950934335525629,0.9941538782753941,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944463042306577,0.00038718977907758095,0.3174071423637676,0.32128946551480875,0.3195995453471404,0.30783852360947517,0.311771800803175,0.31558129552767344,0.005030427813134283,4,0.9943292125005845,0.9931407760603423,0.9935445830004186,0.9938372444555105,0.9931029520290702,0.9935909536091853,0.0004579609094121511,rid,"mpb,sertanejo,gospel,samba,pagode"
0.022821521759033202,0.0009357394926040111,3.680724334716797,0.6531788126068335,4,1,distance,"{'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",0.41878914405010437,0.42505219206680583,0.43966597077244257,0.4125260960334029,0.42606516290726815,0.4244197131660048,0.00904120945978686,5,0.9950934335525629,0.9941538782753941,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944463042306577,0.00038718977907758095,0.32038699979857527,0.3183408664020265,0.33266595509158065,0.3055234535580792,0.319950133111961,0.31937348159244455,0.008613235960294398,2,0.9943292125005845,0.9931407760603423,0.9935445830004186,0.9938372444555105,0.9931029520290702,0.9935909536091853,0.0004579609094121511,rid,"mpb,sertanejo,gospel,samba,pagode"
0.12943410873413086,0.049353248743622825,5.439680528640747,0.4620204465627541,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.41795407098121085,0.41920668058455113,0.43799582463465553,0.41210855949895614,0.4227234753550543,0.4219977222108856,0.008699454770937106,4,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.31420875223094613,0.3308017935965851,0.3212080638002846,0.3150883955507601,0.3262972152575004,0.32152084408721526,0.006385775729672271,6,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.20611376762390138,0.20394347676948707,6.475049161911011,0.7162726170806801,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.42004175365344465,0.40083507306889354,0.430062630480167,0.4162839248434238,0.41812865497076024,0.41707040740333784,0.009412239719623664,1,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.2960793773449881,0.28012827101055066,0.3002776913557007,0.27729113919678294,0.2901695263229159,0.28878920104618766,0.008879803075562853,3,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.06048893928527832,0.08378865569359417,4.082139873504639,0.7035709451213542,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.4125260960334029,0.4196242171189979,0.42881002087682674,0.40793319415448853,0.41353383458646614,0.41648547255403645,0.007201062473718564,6,0.9950934335525629,0.9941538782753941,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944463042306577,0.00038718977907758095,0.3180630159179051,0.31535062515801726,0.32262359841285015,0.3094444060121191,0.30343258842519044,0.31378284678521645,0.006706512993100252,5,0.9943292125005845,0.9931407760603423,0.9935445830004186,0.9938372444555105,0.9931029520290702,0.9935909536091853,0.0004579609094121511,rid,"mpb,sertanejo,gospel,samba,pagode"
0.07924690246582031,0.03126470158270048,2.35831036567688,0.2754423180589351,4,1,distance,"{'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",0.4125260960334029,0.4150313152400835,0.42588726513569936,0.41461377870563676,0.41311612364243944,0.4162349157514524,0.004913792752408066,5,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.318388676831565,0.3409921392620543,0.32621852958588227,0.33644527856378975,0.32740660931856036,0.3298902467123703,0.007976923364829028,4,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.09796462059020997,0.09703169121252951,6.314013481140137,0.8236656613588749,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.4116910229645094,0.38997912317327765,0.4242171189979123,0.407098121085595,0.41353383458646614,0.4093038441615521,0.011174142146397031,2,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.2842781998716092,0.26772693983519136,0.29549623724876667,0.27460101783872887,0.27782254053784716,0.27998498706642866,0.009412264126836687,7,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
