mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_train_f1_micro,split1_train_f1_micro,split2_train_f1_micro,split3_train_f1_micro,split4_train_f1_micro,mean_train_f1_micro,std_train_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,feature_group,genre_labels
5.702605676651001,0.6034058619412068,0.9705506801605225,0.4920858935460373,300,{'model__n_estimators': 300},0.5680677540777918,0.5464240903387704,0.5614805520702635,0.5564617314930991,0.5677540777917189,0.5600376411543287,0.008052626845530774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.34465617179153946,0.32871094318939975,0.3480893113587322,0.3338843136656062,0.352985231506103,0.34166519430227615,0.009019015400473802,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
2.0690080165863036,0.8990358605523735,3.519947147369385,0.5595669681494985,100,{'model__n_estimators': 100},0.5580301129234629,0.5398368883312421,0.5464240903387704,0.5501882057716436,0.5545796737766625,0.5498117942283562,0.006346501532517187,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3422392358142979,0.32754669248520735,0.3340195658562208,0.34182595459287574,0.35251099040465594,0.3396284878306515,0.008426547599804714,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
3.7130577087402346,0.2409629482030467,0.4448439121246338,0.040446672313392384,300,{'model__n_estimators': 300},0.5043914680050188,0.5147427854454203,0.5370138017565872,0.533249686323714,0.5319949811794228,0.5242785445420326,0.012558965485297119,1,0.999607904642409,0.999607904642409,0.9997647427854455,0.999607904642409,0.9996863237139272,0.9996549560853201,6.273525721458005e-05,0.34201833299602835,0.33523241888119226,0.37377060558856545,0.34658809865476276,0.3681568382445254,0.35315325887301485,0.015089246426089362,1,0.9989911228054048,0.9996124236478645,0.9997248188685408,0.9990102813067254,0.9990483208562673,0.9992773934969605,0.0003219343942105807,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
1.0861041069030761,0.174330877004625,1.5035160541534425,0.5488065008293437,100,{'model__n_estimators': 100},0.5040777917189461,0.5100376411543287,0.5266624843161857,0.5266624843161857,0.5225846925972396,0.5180050188205773,0.009255523660312215,2,0.999607904642409,0.999607904642409,0.9997647427854455,0.999607904642409,0.9996863237139272,0.9996549560853201,6.273525721458005e-05,0.3443312962833424,0.3345058924391159,0.364913451853993,0.3450476597673842,0.3569745354817527,0.3491545671651176,0.010622698835147184,2,0.9989911228054048,0.9996124236478645,0.9997248188685408,0.9990102813067254,0.9990483208562673,0.9992773934969605,0.0003219343942105807,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.3160562992095947,0.08722268795455385,0.8390056610107421,0.07324045768532267,10,{'model__n_estimators': 10},0.4457340025094103,0.46079046424090336,0.4789836888331242,0.4730238393977415,0.465495608531995,0.4648055207026349,0.011391935037634133,3,0.999607904642409,0.999607904642409,0.9997647427854455,0.999607904642409,0.9996863237139272,0.9996549560853201,6.273525721458005e-05,0.31656008478180375,0.3069332038133671,0.33912615584989236,0.32157744578740244,0.3194626639694436,0.32073191084038183,0.010473610788227143,3,0.9989911228054048,0.9996124236478645,0.9997248188685408,0.9990102813067254,0.9990483208562673,0.9992773934969605,0.0003219343942105807,audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
5.993694162368774,0.06851247551845457,0.38066692352294923,0.033439776945478984,300,{'model__n_estimators': 300},0.465495608531995,0.469573400250941,0.4582810539523212,0.44949811794228356,0.4501254705144291,0.45859473023839403,0.008034032920241976,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2923839134082285,0.2733071159641265,0.27871657514454584,0.27587755128141395,0.275963190677915,0.2792496692952459,0.006786436760001674,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.27676024436950686,0.058788831980580075,0.554026746749878,0.22734836486659613,10,{'model__n_estimators': 10},0.4598494353826851,0.4560853199498118,0.46675031367628605,0.44636135508155583,0.455771643663739,0.4569636135508156,0.006613736364588931,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3003084463147808,0.28784100093301096,0.31280730474009644,0.28569044123438764,0.3028532654628201,0.29790009173701915,0.010028160094942631,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined + audio,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
1.7891489028930665,0.08760018788236598,2.8718456268310546,1.6533208971469298,100,{'model__n_estimators': 100},0.4513801756587202,0.4538895859473024,0.4510664993726474,0.43946047678795486,0.4316185696361355,0.44548306148055206,0.008545361881379976,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2836581267094255,0.2695318882587241,0.27731774556050104,0.26805292939185976,0.26302214472996155,0.27231656693009443,0.007293313243182785,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
4.625637245178223,0.0958840174785458,0.29635982513427733,0.035854265578351634,300,{'model__n_estimators': 300},0.37421580928481807,0.37296110414052697,0.3666875784190715,0.37452948557089083,0.3779799247176913,0.37327478042659973,0.0036901985369768436,1,0.9978826850690088,0.998745294855709,0.9981963613550816,0.9985884567126725,0.9986668757841907,0.9984159347553325,0.0003267356752822923,0.21162723101758668,0.22587808383656252,0.2274197430830535,0.2244502903345004,0.2456443401567189,0.22700393768568441,0.01087997489014697,1,0.9976070409666523,0.9984046724848223,0.9979951041352356,0.9983828293808653,0.9986590019495297,0.998209729783421,0.0003685402516475213,statistical,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
6.107329225540161,0.3518539101286224,0.7358198642730713,0.2846138489639011,300,{'model__n_estimators': 300},0.366060225846926,0.3739021329987453,0.3670012547051443,0.35131744040150564,0.3726474278544542,0.3661856963613551,0.008037951005293337,1,0.9893350062735258,0.9887076537013801,0.9893350062735258,0.9891781681304893,0.9901191969887077,0.9893350062735257,0.0004545601237826151,0.21680296832753337,0.22506594868589316,0.2268365447425757,0.2132021496225665,0.22497266083904668,0.2213760544435231,0.005368308635623698,1,0.9873712955400619,0.9871640148886616,0.9889548264283411,0.988444311140559,0.9879452362283707,0.9879759368451989,0.0006638298269582649,rid,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
1.2544802188873292,0.06265377249535725,1.62311692237854,1.312050419308943,100,{'model__n_estimators': 100},0.3704516938519448,0.3641781681304893,0.36166875784190716,0.3679422835633626,0.36260978670012545,0.36537013801756585,0.0033220081041088517,2,0.9978826850690088,0.998745294855709,0.9981963613550816,0.9985884567126725,0.9986668757841907,0.9984159347553325,0.0003267356752822923,0.21458431698062524,0.21994330343559101,0.22327895726249342,0.22828344786161997,0.2416988235688658,0.2255577698218391,0.009220572906085975,2,0.9976070409666523,0.9984046724848223,0.9979951041352356,0.9983828293808653,0.9986590019495297,0.998209729783421,0.0003685402516475213,statistical,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
1.4609143257141113,0.2643512858300945,2.853542947769165,1.2817833824904454,100,{'model__n_estimators': 100},0.3588456712672522,0.3704516938519448,0.366060225846926,0.34598494353826853,0.3682559598494354,0.3619196988707654,0.008870774243578728,2,0.9893350062735258,0.9887076537013801,0.9893350062735258,0.9891781681304893,0.9901191969887077,0.9893350062735257,0.0004545601237826151,0.21357022619568244,0.22394818939125152,0.2261265287470977,0.21699583966297312,0.22364239804386257,0.2208566364081735,0.004755785072821345,2,0.9873712955400619,0.9871640148886616,0.9889548264283411,0.988444311140559,0.9879452362283707,0.9879759368451989,0.0006638298269582649,rid,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.30754499435424804,0.07920909516493659,1.243791103363037,0.5570293558236425,10,{'model__n_estimators': 10},0.3657465495608532,0.36511919698870765,0.370138017565872,0.35382685069008785,0.3484943538268507,0.3606649937264743,0.008127545666600568,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.24700596634319116,0.2249489375356776,0.24672821346185492,0.24832200580902591,0.22441526075478663,0.23828407678090727,0.011120295118860781,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,combined,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
4.141901683807373,0.0768894237360414,0.3814684867858887,0.0420755596009137,300,{'model__n_estimators': 300},0.3265370138017566,0.32936010037641156,0.32340025094102887,0.342534504391468,0.3252823086574655,0.32942283563362607,0.006836128304720146,1,0.9974121706398996,0.9971769134253451,0.9978042659974906,0.9974121706398996,0.997569008782936,0.9974749058971142,0.0002068837195463043,0.20032861556760406,0.1917267814248107,0.1872214735537619,0.1764974832675817,0.18046677706387246,0.18724822617552614,0.008399062859613763,1,0.9972000490138806,0.9970553006346095,0.9976125915172325,0.997210624316352,0.9972851881479826,0.9972727507260114,0.00018551346302502587,postags,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
1.219620704650879,0.05416213689616328,2.133838081359863,1.1094825437725053,100,{'model__n_estimators': 100},0.3124215809284818,0.31775407779171894,0.31963613550815556,0.33406524466750315,0.31649937264742783,0.3200752823086575,0.0073846619671579265,2,0.9974121706398996,0.9971769134253451,0.9978042659974906,0.9974121706398996,0.997569008782936,0.9974749058971142,0.0002068837195463043,0.1940144372705194,0.18500562032274737,0.1888908985533942,0.17535116413720717,0.17806253540918132,0.1842649311386099,0.006854575402547051,2,0.9972000490138806,0.9970553006346095,0.9976125915172325,0.997210624316352,0.9972851881479826,0.9972727507260114,0.00018551346302502587,postags,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.24236373901367186,0.0872779137420422,0.8758859634399414,0.4189207695957838,10,{'model__n_estimators': 10},0.31775407779171894,0.31963613550815556,0.3146173149309912,0.2973651191969887,0.3230865746549561,0.31449184441656214,0.008992393951518822,3,0.9978826850690088,0.998745294855709,0.9981963613550816,0.9985884567126725,0.9986668757841907,0.9984159347553325,0.0003267356752822923,0.19742470758178238,0.20996236063195345,0.20950876949090141,0.19058122117762255,0.2231357424966942,0.2061225602757908,0.01125028631952337,3,0.9976070409666523,0.9984046724848223,0.9979951041352356,0.9983828293808653,0.9986590019495297,0.998209729783421,0.0003685402516475213,statistical,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.18059353828430175,0.06799376560249452,0.6588024139404297,0.6859003430079249,10,{'model__n_estimators': 10},0.3111668757841907,0.31179422835633624,0.31053952321204514,0.2989335006273526,0.308030112923463,0.30809284818067756,0.004754653782056811,3,0.9893350062735258,0.9887076537013801,0.9893350062735258,0.9891781681304893,0.9901191969887077,0.9893350062735257,0.0004545601237826151,0.19678264445621974,0.20858484740549543,0.20138749868598946,0.19285337521531115,0.20023130275450712,0.19996793370350457,0.005236386918761344,3,0.9873712955400619,0.9871640148886616,0.9889548264283411,0.988444311140559,0.9879452362283707,0.9879759368451989,0.0006638298269582649,rid,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.20273942947387696,0.07003295357231518,0.6330092430114747,0.45509974458254004,10,{'model__n_estimators': 10},0.2703889585947302,0.2697616060225847,0.2719573400250941,0.28136762860727726,0.256900878293601,0.27007528230865746,0.00780795662068862,3,0.9974121706398996,0.9971769134253451,0.9978042659974906,0.9974121706398996,0.997569008782936,0.9974749058971142,0.0002068837195463043,0.18067737952826032,0.1722563895793417,0.18784527651703084,0.16142186653289997,0.16065914567817394,0.17257201156714136,0.010633074223638057,3,0.9972000490138806,0.9970553006346095,0.9976125915172325,0.997210624316352,0.9972851881479826,0.9972727507260114,0.00018551346302502587,postags,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
0.0432981014251709,0.005886769125901307,0.04440016746520996,0.008546258216270558,10,{'model__n_estimators': 10},0.2663111668757842,0.2490589711417817,0.2659974905897114,0.2531367628607277,0.24278544542032623,0.25545796737766624,0.009335967490075913,1,0.2527446675031368,0.2570577164366374,0.25282308657465496,0.25603826850690087,0.25862609786700125,0.25545796737766624,0.002333991872518968,0.0472406451159464,0.043980771904975034,0.04842989317826656,0.04313371813371813,0.04321473270159128,0.045199952206899485,0.002204257996042317,1,0.044699068571623826,0.04551255766196493,0.04439905734485468,0.04570046264938966,0.045697783374937226,0.04520178592055406,0.0005455948916652533,explicitness,"pop,sertanejo,rock,alternativo,mpb,samba,bossanova,indie,pagode,gospel"
